filename,true_class,true_label,anomaly_score,pred_label,box_x1,box_y1,box_x2,box_y2
good/000.png,good,NORMAL,0.27671778202056885,NORMAL,,,,
good/001.png,good,NORMAL,0.32852697372436523,NORMAL,,,,
good/002.png,good,NORMAL,0.31681346893310547,NORMAL,,,,
good/003.png,good,NORMAL,0.2856852412223816,NORMAL,,,,
good/004.png,good,NORMAL,0.26736271381378174,NORMAL,,,,
good/005.png,good,NORMAL,0.2785030007362366,NORMAL,,,,
good/006.png,good,NORMAL,0.3306621313095093,NORMAL,,,,
good/007.png,good,NORMAL,0.32997074723243713,NORMAL,,,,
good/008.png,good,NORMAL,0.2884506583213806,NORMAL,,,,
good/009.png,good,NORMAL,0.35577964782714844,NORMAL,,,,
good/010.png,good,NORMAL,0.30507326126098633,NORMAL,,,,
good/011.png,good,NORMAL,0.27745598554611206,NORMAL,,,,
good/012.png,good,NORMAL,0.2809440493583679,NORMAL,,,,
good/013.png,good,NORMAL,0.25292712450027466,NORMAL,,,,
good/014.png,good,NORMAL,0.2702966332435608,NORMAL,,,,
good/015.png,good,NORMAL,0.3349781632423401,NORMAL,,,,
good/016.png,good,NORMAL,0.3261565566062927,NORMAL,,,,
good/017.png,good,NORMAL,0.2637184262275696,NORMAL,,,,
good/018.png,good,NORMAL,0.2774622440338135,NORMAL,,,,
good/019.png,good,NORMAL,0.32773128151893616,NORMAL,,,,
broken_large/000.png,broken_large,DEFECT,0.6174055337905884,DEFECT,72.0,55.0,208.0,223.0
broken_large/001.png,broken_large,DEFECT,0.2343924343585968,NORMAL,,,,
broken_large/002.png,broken_large,DEFECT,0.6629358530044556,DEFECT,23.0,21.0,212.0,172.0
broken_large/003.png,broken_large,DEFECT,0.7127344012260437,DEFECT,0.0,15.0,188.0,223.0
broken_large/004.png,broken_large,DEFECT,0.6201623678207397,DEFECT,25.0,31.0,117.0,133.0
broken_large/005.png,broken_large,DEFECT,0.5975896120071411,DEFECT,128.0,39.0,203.0,146.0
broken_large/006.png,broken_large,DEFECT,0.2300914227962494,NORMAL,,,,
broken_large/007.png,broken_large,DEFECT,0.23390337824821472,NORMAL,,,,
broken_large/008.png,broken_large,DEFECT,0.24566051363945007,NORMAL,,,,
broken_large/009.png,broken_large,DEFECT,0.6302728652954102,DEFECT,77.0,24.0,206.0,161.0
broken_large/010.png,broken_large,DEFECT,0.675696849822998,DEFECT,29.0,25.0,140.0,202.0
broken_large/011.png,broken_large,DEFECT,0.6352595090866089,DEFECT,47.0,115.0,194.0,199.0
broken_large/012.png,broken_large,DEFECT,0.5724735856056213,DEFECT,97.0,28.0,208.0,171.0
broken_large/013.png,broken_large,DEFECT,0.6891230344772339,DEFECT,51.0,19.0,212.0,193.0
broken_large/014.png,broken_large,DEFECT,0.23360887169837952,NORMAL,,,,
broken_large/015.png,broken_large,DEFECT,0.24730554223060608,NORMAL,,,,
broken_large/016.png,broken_large,DEFECT,0.6452831029891968,DEFECT,42.0,30.0,213.0,204.0
broken_large/017.png,broken_large,DEFECT,0.23235076665878296,NORMAL,,,,
broken_large/018.png,broken_large,DEFECT,0.6393294334411621,DEFECT,23.0,27.0,162.0,207.0
broken_large/019.png,broken_large,DEFECT,0.621593713760376,DEFECT,83.0,32.0,214.0,207.0
broken_small/000.png,broken_small,DEFECT,0.6018151640892029,DEFECT,45.0,130.0,75.0,166.0
broken_small/001.png,broken_small,DEFECT,0.5773223042488098,DEFECT,35.0,53.0,74.0,118.0
broken_small/002.png,broken_small,DEFECT,0.6140575408935547,DEFECT,129.0,43.0,197.0,136.0
broken_small/003.png,broken_small,DEFECT,0.6010903716087341,DEFECT,36.0,107.0,191.0,203.0
broken_small/004.png,broken_small,DEFECT,0.5131497383117676,DEFECT,37.0,130.0,114.0,188.0
broken_small/005.png,broken_small,DEFECT,0.5689120292663574,DEFECT,50.0,146.0,101.0,194.0
broken_small/006.png,broken_small,DEFECT,0.6057350039482117,DEFECT,80.0,27.0,164.0,74.0
broken_small/007.png,broken_small,DEFECT,0.5638370513916016,DEFECT,164.0,77.0,204.0,145.0
broken_small/008.png,broken_small,DEFECT,0.6083012819290161,DEFECT,28.0,75.0,59.0,103.0
broken_small/009.png,broken_small,DEFECT,0.5694524645805359,DEFECT,47.0,149.0,121.0,199.0
broken_small/010.png,broken_small,DEFECT,0.5909148454666138,DEFECT,106.0,31.0,199.0,136.0
broken_small/011.png,broken_small,DEFECT,0.5555011630058289,DEFECT,30.0,102.0,71.0,164.0
broken_small/012.png,broken_small,DEFECT,0.5672523379325867,DEFECT,41.0,128.0,191.0,205.0
broken_small/013.png,broken_small,DEFECT,0.6871814727783203,DEFECT,111.0,24.0,196.0,90.0
broken_small/014.png,broken_small,DEFECT,0.5313984751701355,DEFECT,34.0,108.0,68.0,160.0
broken_small/015.png,broken_small,DEFECT,0.553025484085083,DEFECT,124.0,38.0,189.0,110.0
broken_small/016.png,broken_small,DEFECT,0.5704520344734192,DEFECT,144.0,49.0,194.0,113.0
broken_small/017.png,broken_small,DEFECT,0.6309371590614319,DEFECT,21.0,65.0,71.0,141.0
broken_small/018.png,broken_small,DEFECT,0.5637325048446655,DEFECT,32.0,104.0,133.0,200.0
broken_small/019.png,broken_small,DEFECT,0.5074190497398376,DEFECT,35.0,106.0,93.0,188.0
broken_small/020.png,broken_small,DEFECT,0.24139180779457092,NORMAL,,,,
broken_small/021.png,broken_small,DEFECT,0.5074805617332458,DEFECT,153.0,112.0,198.0,171.0
contamination/000.png,contamination,DEFECT,0.6188873052597046,DEFECT,54.0,56.0,158.0,158.0
contamination/001.png,contamination,DEFECT,0.5692822337150574,DEFECT,89.0,68.0,171.0,194.0
contamination/002.png,contamination,DEFECT,0.6779434680938721,DEFECT,73.0,110.0,125.0,167.0
contamination/003.png,contamination,DEFECT,0.49999988079071045,NORMAL,150.0,101.0,196.0,172.0
contamination/004.png,contamination,DEFECT,0.5703496932983398,DEFECT,36.0,127.0,109.0,196.0
contamination/005.png,contamination,DEFECT,0.24585136771202087,NORMAL,,,,
contamination/006.png,contamination,DEFECT,0.6900719404220581,DEFECT,59.0,64.0,171.0,176.0
contamination/007.png,contamination,DEFECT,0.954423189163208,DEFECT,95.0,62.0,215.0,223.0
contamination/008.png,contamination,DEFECT,0.7692190408706665,DEFECT,71.0,46.0,192.0,143.0
contamination/009.png,contamination,DEFECT,0.8234223127365112,DEFECT,74.0,70.0,157.0,150.0
contamination/010.png,contamination,DEFECT,0.830049455165863,DEFECT,76.0,63.0,166.0,154.0
contamination/011.png,contamination,DEFECT,0.612389087677002,DEFECT,63.0,56.0,168.0,163.0
contamination/012.png,contamination,DEFECT,0.536767303943634,DEFECT,84.0,70.0,164.0,157.0
contamination/013.png,contamination,DEFECT,0.8120218515396118,DEFECT,0.0,62.0,128.0,152.0
