filename,true_class,true_label,anomaly_score,pred_label,box_x1,box_y1,box_x2,box_y2
good/000.png,good,NORMAL,0.5626583695411682,DEFECT,,,,
good/001.png,good,NORMAL,0.6442148089408875,DEFECT,,,,
good/002.png,good,NORMAL,0.5979831218719482,DEFECT,,,,
good/003.png,good,NORMAL,0.5643646121025085,DEFECT,,,,
good/004.png,good,NORMAL,0.5633573532104492,DEFECT,,,,
good/005.png,good,NORMAL,0.5522359013557434,DEFECT,,,,
good/006.png,good,NORMAL,0.6171875,DEFECT,,,,
good/007.png,good,NORMAL,0.6081470847129822,DEFECT,,,,
good/008.png,good,NORMAL,0.5864298343658447,DEFECT,,,,
good/009.png,good,NORMAL,0.6492140889167786,DEFECT,,,,
good/010.png,good,NORMAL,0.5866445302963257,DEFECT,,,,
good/011.png,good,NORMAL,0.5713738203048706,DEFECT,,,,
good/012.png,good,NORMAL,0.56986403465271,DEFECT,,,,
good/013.png,good,NORMAL,0.5254666209220886,DEFECT,,,,
good/014.png,good,NORMAL,0.5588805675506592,DEFECT,,,,
good/015.png,good,NORMAL,0.6274433732032776,DEFECT,,,,
good/016.png,good,NORMAL,0.6157993078231812,DEFECT,,,,
good/017.png,good,NORMAL,0.546776533126831,DEFECT,,,,
good/018.png,good,NORMAL,0.5614588856697083,DEFECT,,,,
good/019.png,good,NORMAL,0.6087941527366638,DEFECT,,,,
broken_large/000.png,broken_large,DEFECT,0.93219393491745,DEFECT,71.0,54.0,209.0,223.0
broken_large/001.png,broken_large,DEFECT,0.5110132694244385,DEFECT,,,,
broken_large/002.png,broken_large,DEFECT,0.5,DEFECT,,,,
broken_large/003.png,broken_large,DEFECT,1.0,DEFECT,0.0,16.0,187.0,223.0
broken_large/004.png,broken_large,DEFECT,0.908245325088501,DEFECT,26.0,31.0,117.0,133.0
broken_large/005.png,broken_large,DEFECT,0.5015217065811157,DEFECT,,,,
broken_large/006.png,broken_large,DEFECT,0.5093289613723755,DEFECT,,,,
broken_large/007.png,broken_large,DEFECT,0.5082618594169617,DEFECT,,,,
broken_large/008.png,broken_large,DEFECT,0.5145018100738525,DEFECT,,,,
broken_large/009.png,broken_large,DEFECT,0.9052340984344482,DEFECT,76.0,23.0,206.0,163.0
broken_large/010.png,broken_large,DEFECT,0.9983648061752319,DEFECT,28.0,24.0,141.0,203.0
broken_large/011.png,broken_large,DEFECT,0.9547033309936523,DEFECT,46.0,113.0,195.0,200.0
broken_large/012.png,broken_large,DEFECT,0.8961747884750366,DEFECT,96.0,27.0,206.0,171.0
broken_large/013.png,broken_large,DEFECT,0.5102062821388245,DEFECT,,,,
broken_large/014.png,broken_large,DEFECT,0.5146740674972534,DEFECT,,,,
broken_large/015.png,broken_large,DEFECT,0.5155680179595947,DEFECT,,,,
broken_large/016.png,broken_large,DEFECT,0.914447546005249,DEFECT,41.0,31.0,207.0,205.0
broken_large/017.png,broken_large,DEFECT,0.5121537446975708,DEFECT,,,,
broken_large/018.png,broken_large,DEFECT,0.9641516804695129,DEFECT,22.0,26.0,163.0,208.0
broken_large/019.png,broken_large,DEFECT,0.9369639158248901,DEFECT,83.0,32.0,208.0,208.0
broken_small/000.png,broken_small,DEFECT,0.8251324892044067,DEFECT,44.0,129.0,71.0,162.0
broken_small/001.png,broken_small,DEFECT,0.8948909640312195,DEFECT,34.0,52.0,76.0,119.0
broken_small/002.png,broken_small,DEFECT,0.869671106338501,DEFECT,129.0,43.0,197.0,138.0
broken_small/003.png,broken_small,DEFECT,0.905689001083374,DEFECT,35.0,107.0,192.0,204.0
broken_small/004.png,broken_small,DEFECT,0.8284650444984436,DEFECT,35.0,126.0,116.0,190.0
broken_small/005.png,broken_small,DEFECT,0.8714917302131653,DEFECT,50.0,145.0,102.0,195.0
