filename,true_class,true_label,anomaly_score,pred_label,box_x1,box_y1,box_x2,box_y2
good/000.png,good,NORMAL,0.3059173822402954,NORMAL,,,,
good/001.png,good,NORMAL,0.36003607511520386,NORMAL,,,,
good/002.png,good,NORMAL,0.32821834087371826,NORMAL,,,,
good/003.png,good,NORMAL,0.3088645040988922,NORMAL,,,,
good/004.png,good,NORMAL,0.30697059631347656,NORMAL,,,,
good/005.png,good,NORMAL,0.29452672600746155,NORMAL,,,,
good/006.png,good,NORMAL,0.3382452428340912,NORMAL,,,,
good/007.png,good,NORMAL,0.3532329797744751,NORMAL,,,,
good/008.png,good,NORMAL,0.3099519610404968,NORMAL,,,,
good/009.png,good,NORMAL,0.3556455671787262,NORMAL,,,,
good/010.png,good,NORMAL,0.33028873801231384,NORMAL,,,,
good/011.png,good,NORMAL,0.30032336711883545,NORMAL,,,,
good/012.png,good,NORMAL,0.316275954246521,NORMAL,,,,
good/013.png,good,NORMAL,0.2759072184562683,NORMAL,,,,
good/014.png,good,NORMAL,0.2906603217124939,NORMAL,,,,
good/015.png,good,NORMAL,0.35895994305610657,NORMAL,,,,
good/016.png,good,NORMAL,0.35124778747558594,NORMAL,,,,
good/017.png,good,NORMAL,0.2898338735103607,NORMAL,,,,
good/018.png,good,NORMAL,0.291057825088501,NORMAL,,,,
good/019.png,good,NORMAL,0.36127978563308716,NORMAL,,,,
broken_large/000.png,broken_large,DEFECT,0.7054190039634705,DEFECT,72.0,58.0,210.0,223.0
broken_large/001.png,broken_large,DEFECT,0.7585177421569824,DEFECT,18.0,89.0,196.0,207.0
broken_large/002.png,broken_large,DEFECT,0.7765895128250122,DEFECT,22.0,20.0,211.0,170.0
broken_large/003.png,broken_large,DEFECT,0.7690412998199463,DEFECT,0.0,11.0,185.0,223.0
broken_large/004.png,broken_large,DEFECT,0.6551562547683716,DEFECT,28.0,33.0,114.0,130.0
broken_large/005.png,broken_large,DEFECT,0.6241598129272461,DEFECT,131.0,42.0,201.0,144.0
broken_large/006.png,broken_large,DEFECT,0.8046350479125977,DEFECT,13.0,3.0,190.0,167.0
broken_large/007.png,broken_large,DEFECT,0.2485884726047516,NORMAL,,,,
broken_large/008.png,broken_large,DEFECT,0.6649350523948669,DEFECT,34.0,66.0,211.0,211.0
broken_large/009.png,broken_large,DEFECT,0.7337204217910767,DEFECT,79.0,26.0,204.0,159.0
broken_large/010.png,broken_large,DEFECT,0.724531352519989,DEFECT,14.0,25.0,137.0,201.0
broken_large/011.png,broken_large,DEFECT,0.6503607630729675,DEFECT,50.0,117.0,192.0,197.0
broken_large/012.png,broken_large,DEFECT,0.7353155612945557,DEFECT,100.0,29.0,206.0,168.0
broken_large/013.png,broken_large,DEFECT,0.755008339881897,DEFECT,53.0,19.0,211.0,189.0
broken_large/014.png,broken_large,DEFECT,0.6732934713363647,DEFECT,33.0,111.0,115.0,193.0
broken_large/015.png,broken_large,DEFECT,0.6495040655136108,DEFECT,98.0,56.0,201.0,204.0
broken_large/016.png,broken_large,DEFECT,0.7200603485107422,DEFECT,44.0,33.0,212.0,202.0
broken_large/017.png,broken_large,DEFECT,0.7315647602081299,DEFECT,16.0,23.0,186.0,182.0
broken_large/018.png,broken_large,DEFECT,0.7089143991470337,DEFECT,21.0,29.0,160.0,211.0
broken_large/019.png,broken_large,DEFECT,0.6834582090377808,DEFECT,82.0,34.0,212.0,208.0
broken_small/000.png,broken_small,DEFECT,0.6268383264541626,DEFECT,47.0,132.0,74.0,163.0
broken_small/001.png,broken_small,DEFECT,0.597837507724762,DEFECT,37.0,55.0,72.0,116.0
broken_small/002.png,broken_small,DEFECT,0.6830710768699646,DEFECT,131.0,44.0,199.0,133.0
broken_small/003.png,broken_small,DEFECT,0.6844847202301025,DEFECT,38.0,112.0,189.0,202.0
broken_small/004.png,broken_small,DEFECT,0.6891273260116577,DEFECT,38.0,127.0,114.0,197.0
broken_small/005.png,broken_small,DEFECT,0.6445274353027344,DEFECT,51.0,147.0,100.0,193.0
broken_small/006.png,broken_small,DEFECT,0.7171859741210938,DEFECT,82.0,26.0,161.0,75.0
broken_small/007.png,broken_small,DEFECT,0.6565709114074707,DEFECT,161.0,78.0,202.0,142.0
broken_small/008.png,broken_small,DEFECT,0.623077392578125,DEFECT,35.0,90.0,40.0,94.0
broken_small/009.png,broken_small,DEFECT,0.682714581489563,DEFECT,50.0,150.0,123.0,199.0
broken_small/010.png,broken_small,DEFECT,0.7214138507843018,DEFECT,108.0,33.0,198.0,133.0
broken_small/011.png,broken_small,DEFECT,0.6410773396492004,DEFECT,30.0,97.0,70.0,163.0
broken_small/012.png,broken_small,DEFECT,0.6734501123428345,DEFECT,44.0,131.0,186.0,204.0
broken_small/013.png,broken_small,DEFECT,0.7336901426315308,DEFECT,114.0,27.0,192.0,89.0
broken_small/014.png,broken_small,DEFECT,0.5961820483207703,DEFECT,33.0,104.0,67.0,157.0
broken_small/015.png,broken_small,DEFECT,0.72406005859375,DEFECT,126.0,40.0,191.0,107.0
broken_small/016.png,broken_small,DEFECT,0.6804633140563965,DEFECT,141.0,47.0,195.0,110.0
broken_small/017.png,broken_small,DEFECT,0.66437828540802,DEFECT,24.0,70.0,68.0,137.0
broken_small/018.png,broken_small,DEFECT,0.7019856572151184,DEFECT,30.0,99.0,130.0,199.0
broken_small/019.png,broken_small,DEFECT,0.6236226558685303,DEFECT,31.0,105.0,94.0,189.0
broken_small/020.png,broken_small,DEFECT,0.2571265697479248,NORMAL,,,,
broken_small/021.png,broken_small,DEFECT,0.5250542163848877,DEFECT,155.0,116.0,196.0,168.0
contamination/000.png,contamination,DEFECT,0.7393158078193665,DEFECT,56.0,58.0,159.0,153.0
contamination/001.png,contamination,DEFECT,0.5896201133728027,DEFECT,93.0,72.0,167.0,191.0
contamination/002.png,contamination,DEFECT,0.6973292827606201,DEFECT,75.0,113.0,122.0,165.0
contamination/003.png,contamination,DEFECT,0.49999988079071045,NORMAL,159.0,106.0,190.0,164.0
contamination/004.png,contamination,DEFECT,0.5878424644470215,DEFECT,42.0,130.0,106.0,193.0
contamination/005.png,contamination,DEFECT,0.8517026901245117,DEFECT,61.0,63.0,162.0,164.0
contamination/006.png,contamination,DEFECT,0.7686851024627686,DEFECT,61.0,68.0,169.0,172.0
contamination/007.png,contamination,DEFECT,0.9821966886520386,DEFECT,100.0,65.0,212.0,223.0
contamination/008.png,contamination,DEFECT,0.7845485210418701,DEFECT,75.0,50.0,189.0,140.0
contamination/009.png,contamination,DEFECT,0.8601793050765991,DEFECT,77.0,73.0,154.0,148.0
contamination/010.png,contamination,DEFECT,0.872387170791626,DEFECT,80.0,66.0,163.0,151.0
contamination/011.png,contamination,DEFECT,0.6235869526863098,DEFECT,68.0,59.0,161.0,156.0
contamination/012.png,contamination,DEFECT,0.5820435285568237,DEFECT,79.0,75.0,159.0,153.0
contamination/013.png,contamination,DEFECT,0.9256776571273804,DEFECT,0.0,64.0,126.0,150.0
