filename,true_class,true_label,anomaly_score,pred_label,box_x1,box_y1,box_x2,box_y2
good/000.png,good,NORMAL,0.30374571681022644,NORMAL,,,,
good/001.png,good,NORMAL,0.3581722378730774,NORMAL,,,,
good/002.png,good,NORMAL,0.3377113342285156,NORMAL,,,,
good/003.png,good,NORMAL,0.3053116500377655,NORMAL,,,,
good/004.png,good,NORMAL,0.298755407333374,NORMAL,,,,
good/005.png,good,NORMAL,0.3001936674118042,NORMAL,,,,
good/006.png,good,NORMAL,0.33919429779052734,NORMAL,,,,
good/007.png,good,NORMAL,0.35388505458831787,NORMAL,,,,
good/008.png,good,NORMAL,0.30415022373199463,NORMAL,,,,
good/009.png,good,NORMAL,0.35429835319519043,NORMAL,,,,
good/010.png,good,NORMAL,0.32894009351730347,NORMAL,,,,
good/011.png,good,NORMAL,0.29840996861457825,NORMAL,,,,
good/012.png,good,NORMAL,0.3043655455112457,NORMAL,,,,
good/013.png,good,NORMAL,0.305336594581604,NORMAL,,,,
good/014.png,good,NORMAL,0.3032630681991577,NORMAL,,,,
good/015.png,good,NORMAL,0.35839980840682983,NORMAL,,,,
good/016.png,good,NORMAL,0.34847190976142883,NORMAL,,,,
good/017.png,good,NORMAL,0.3042776584625244,NORMAL,,,,
good/018.png,good,NORMAL,0.31331729888916016,NORMAL,,,,
good/019.png,good,NORMAL,0.35594040155410767,NORMAL,,,,
broken_large/000.png,broken_large,DEFECT,0.8506438136100769,DEFECT,74.0,60.0,211.0,223.0
broken_large/001.png,broken_large,DEFECT,0.8390610218048096,DEFECT,19.0,91.0,195.0,206.0
broken_large/002.png,broken_large,DEFECT,0.823174774646759,DEFECT,23.0,22.0,210.0,168.0
broken_large/003.png,broken_large,DEFECT,0.8906972408294678,DEFECT,0.0,12.0,184.0,223.0
broken_large/004.png,broken_large,DEFECT,0.8956369161605835,DEFECT,27.0,34.0,112.0,128.0
broken_large/005.png,broken_large,DEFECT,0.7537155151367188,DEFECT,133.0,43.0,204.0,142.0
