filename,true_class,true_label,anomaly_score,pred_label,box_x1,box_y1,box_x2,box_y2
good/000.png,good,NORMAL,0.30758535861968994,NORMAL,,,,
good/001.png,good,NORMAL,0.3566836416721344,NORMAL,,,,
good/002.png,good,NORMAL,0.3380286395549774,NORMAL,,,,
good/003.png,good,NORMAL,0.3049526512622833,NORMAL,,,,
good/004.png,good,NORMAL,0.3041447401046753,NORMAL,,,,
good/005.png,good,NORMAL,0.2970392405986786,NORMAL,,,,
good/006.png,good,NORMAL,0.35799482464790344,NORMAL,,,,
good/007.png,good,NORMAL,0.34374552965164185,NORMAL,,,,
good/008.png,good,NORMAL,0.3083387613296509,NORMAL,,,,
good/009.png,good,NORMAL,0.37036997079849243,NORMAL,,,,
good/010.png,good,NORMAL,0.33545351028442383,NORMAL,,,,
good/011.png,good,NORMAL,0.29971057176589966,NORMAL,,,,
good/012.png,good,NORMAL,0.3180707097053528,NORMAL,,,,
good/013.png,good,NORMAL,0.27830052375793457,NORMAL,,,,
good/014.png,good,NORMAL,0.3174808621406555,NORMAL,,,,
good/015.png,good,NORMAL,0.3795863687992096,NORMAL,,,,
good/016.png,good,NORMAL,0.35436534881591797,NORMAL,,,,
good/017.png,good,NORMAL,0.29492008686065674,NORMAL,,,,
good/018.png,good,NORMAL,0.31410306692123413,NORMAL,,,,
good/019.png,good,NORMAL,0.3512316942214966,NORMAL,,,,
broken_large/000.png,broken_large,DEFECT,0.8479048013687134,DEFECT,74.0,60.0,211.0,223.0
broken_large/001.png,broken_large,DEFECT,0.8322153091430664,DEFECT,19.0,91.0,195.0,206.0
broken_large/002.png,broken_large,DEFECT,0.8223676085472107,DEFECT,23.0,21.0,210.0,168.0
broken_large/003.png,broken_large,DEFECT,0.8849798440933228,DEFECT,0.0,12.0,184.0,223.0
broken_large/004.png,broken_large,DEFECT,0.8967763185501099,DEFECT,27.0,34.0,113.0,129.0
broken_large/005.png,broken_large,DEFECT,0.7586238980293274,DEFECT,133.0,43.0,204.0,143.0
broken_large/006.png,broken_large,DEFECT,0.9080997705459595,DEFECT,14.0,5.0,188.0,166.0
broken_large/007.png,broken_large,DEFECT,0.7951374053955078,DEFECT,20.0,65.0,203.0,215.0
broken_large/008.png,broken_large,DEFECT,0.8534488081932068,DEFECT,34.0,66.0,211.0,219.0
broken_large/009.png,broken_large,DEFECT,0.7813770771026611,DEFECT,81.0,26.0,202.0,158.0
broken_large/010.png,broken_large,DEFECT,0.8505603075027466,DEFECT,16.0,26.0,135.0,200.0
broken_large/011.png,broken_large,DEFECT,0.7129840850830078,DEFECT,51.0,119.0,191.0,196.0
broken_large/012.png,broken_large,DEFECT,0.8438668251037598,DEFECT,100.0,30.0,206.0,167.0
broken_large/013.png,broken_large,DEFECT,0.8127343654632568,DEFECT,55.0,21.0,210.0,191.0
broken_large/014.png,broken_large,DEFECT,0.844502329826355,DEFECT,34.0,113.0,113.0,192.0
broken_large/015.png,broken_large,DEFECT,0.8657397031784058,DEFECT,99.0,59.0,205.0,203.0
broken_large/016.png,broken_large,DEFECT,0.7936238050460815,DEFECT,45.0,33.0,211.0,201.0
broken_large/017.png,broken_large,DEFECT,0.8396350145339966,DEFECT,16.0,25.0,185.0,181.0
broken_large/018.png,broken_large,DEFECT,0.8661878108978271,DEFECT,20.0,30.0,157.0,210.0
broken_large/019.png,broken_large,DEFECT,0.816199541091919,DEFECT,84.0,35.0,211.0,207.0
